map_name,map_desc,lat,long
Western | steak | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/mbg-bintaro?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> MBG",-6.262608333,106.7665556
Western | steak | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/waroeng-steak-shake-pondok-gede?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Waroeng Steak & Shake",-6.272027778,106.9122167
Western | western | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/j-zone-pondok-gede?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> J - Zone",-6.260702778,106.9107583
Western | western | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/the-london-living-pasar-minggu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The London Living",-6.307166667,106.8351667
Western | european | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/soupanova-ecosky-pasar-minggu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Soupanova EcoSky",-6.302014,106.836564
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/meirton-pasar-minggu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Meirton",-6.299219444,106.8319556
Western | pizza | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/pizza-hut-cilandak?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.299166667,106.8148333
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/the-americano-sahati-hotel-pasar-minggu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Americano - Sahati Hotel",-6.290333333,106.8235
Western | pizza | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/pizza-hut-pasar-minggu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.274666667,106.8305
Western | european | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/largo-bistrot-kemang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Largo Bistrot",-6.273833333,106.8161667
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/venue-kemang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Venue",-6.2735,106.8158333
Western | pizza | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/phd-pasar-minggu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PHD",-6.266833333,106.8446667
Western | steak | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/mahe-steak-cijantung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mahe Steak",-6.312166667,106.8621667
Western | american | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/lemoe-burger-rawamangun?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Lemoe Burger",-6.196808333,106.8859722
Western | western | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/lemoe-burger-rawamangun?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Lemoe Burger",-6.196808333,106.8859722
Western | steak | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/waroeng-steak-shake-rawamangun?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Waroeng Steak & Shake",-6.196688889,106.8887417
Western | pizza | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/phd-rawamangun?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PHD",-6.196361111,106.8914028
Western | american | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/kfc-1-rawamangun?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> KFC",-6.193947222,106.8905194
Western | pizza | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/pizza-hut-1-rawamangun?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.1935,106.8916667
Western | american | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/burger-gothic-pulogadung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Burger Gothic",-6.182397222,106.8823306
Western | western | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/singosari-hotel-borobudur-pasar-baru?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Singosari - Hotel Borobudur",-6.173,106.8361667
Western | european | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bruschetta-hotel-borobudur-pasar-baru?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bruschetta - Hotel Borobudur",-6.172333333,106.8356667
Western | western | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/swiss-caf��_��_-swiss-belhotel-sawah-besar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Swiss-Caf��_��_ - Swiss-Belhotel",-6.149333,106.834176
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/oasis-lounge-the-media-hotel-towers-gunung-sahari?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Oasis Lounge - The Media Hotel & Towers",-6.147166667,106.835
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/batavia-coffee-shop-best-western-mangga-dua-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Batavia Coffee Shop - Best Western Mangga Dua",-6.139508333,106.8271472
Western | pizza | cost-4 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/le-grandeur-lounge-le-grandeur-hotel-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Le Grandeur Lounge - Le Grandeur Hotel",-6.137269444,106.8258361
Western | western | cost-4 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/le-grandeur-lounge-le-grandeur-hotel-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Le Grandeur Lounge - Le Grandeur Hotel",-6.137269444,106.8258361
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/kfc-1-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> KFC",-6.195,106.85
Western | steak | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/warung-salemba-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Warung Salemba",-6.1939,106.8507
Western | western | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/warung-salemba-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Warung Salemba",-6.1939,106.8507
Western | western | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/promenade-cafe-the-acacia-hotel-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Promenade Cafe - The Acacia Hotel",-6.189601,106.847131
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/ah-resto-cafe-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> AH Resto Cafe",-6.176217,106.84089
Western | pizza | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/pizza-hut-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.176217,106.84089
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/the-garden-coffee-shop-oasis-amir-hotel-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Garden Coffee Shop - Oasis Amir Hotel",-6.174033,106.837815
Western | european | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/cafe-gran-via-gran-melia-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Cafe Gran Via - Gran Melia",-6.235109,106.830074
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/ke-ku-n-1-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Ke' Ku:n",-6.235103,106.828908
Western | european | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/negev-gatot-subroto?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Negev",-6.232863889,106.8244778
Western | western | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/negev-gatot-subroto?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Negev",-6.232863889,106.8244778
Western | european | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bauhaus-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bauhaus 1933",-6.229222,106.825087
Western | western | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bauhaus-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bauhaus 1933",-6.229222,106.825087
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/cacamarica-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Cacamarica",-6.228833333,106.8261667
Western | european | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/spice-islands-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Spice Islands",-6.227333333,106.8246667
Western | pizza | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/crunz-cones-karet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Crun'z Cones",-6.225833333,106.8235
Western | western | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/central-park-manhattan-hotel-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Central Park - Manhattan Hotel",-6.2255,106.8308333
Western | european | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bottega-ristorante-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bottega Ristorante",-6.225466667,106.8259056
Western | steak | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/outback-steakhouse-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Outback Steakhouse",-6.224833333,106.8293333
Western | western | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/exodus-dining-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Exodus Dining",-6.224833333,106.8305
Western | steak | cost-12; | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/ruths-chris-steakhouse-karet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Ruth's Chris Steakhouse",-6.224822,106.824854
Western | american | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jjrbrasserie?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> JJ Royal Brasserie",-6.223688889,106.8234778
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/johnny-rockets-1-karet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Johnny Rockets",-6.223688889,106.8234778
Western | western | cost-3 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bacco-karet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bacco",-6.223666667,106.8233333
Western | european | cost-3 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bar-lounge-js-luwansa-hotel-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bar & Lounge - JS Luwansa Hotel",-6.222855,106.833167
Western | european | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/olam-js-luwansa-hotel-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Olam - JS Luwansa Hotel",-6.222855,106.833167
Western | western | cost-3 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bar-lounge-js-luwansa-hotel-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bar & Lounge - JS Luwansa Hotel",-6.222855,106.833167
Western | western | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/olam-js-luwansa-hotel-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Olam - JS Luwansa Hotel",-6.222855,106.833167
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/kfc-1-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> KFC",-6.221666667,106.8331667
Western | pizza | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/pizza-barboni-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Barboni",-6.221666667,106.8331667
Western | european | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/semanggi-lounge-crowne-plaza-gatot-subroto?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Semanggi Lounge - Crowne Plaza",-6.22154,106.814811
Western | western | cost-3 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/beranda-cafe-crowne-plaza-gatot-subroto?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Beranda Cafe - Crowne Plaza",-6.22154,106.814811
Western | pizza | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/pizza-hut-1-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.221,106.8321667
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/aphrodite-bar-and-restaurant-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Aphrodite Bar and Restaurant",-6.220148,106.834063
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/american-grill-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> American Grill",-6.21965,106.8150944
Western | steak | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/american-grill-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> American Grill",-6.21965,106.8150944
Western | european | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/mezza-cafe-bar-lounge-aston-rasuna-jakarta-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> MeZZa Cafe, Bar & Lounge - Aston Rasuna Jakarta",-6.219377,106.836362
Western | western | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/mezza-cafe-bar-lounge-aston-rasuna-jakarta-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> MeZZa Cafe, Bar & Lounge - Aston Rasuna Jakarta",-6.219377,106.836362
Western | european | cost-3 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/porta-venezia-aryaduta-semanggi-karet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Porta Venezia - Aryaduta Semanggi",-6.218977,106.81613
Western | western | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/splash-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Splash!",-6.217005556,106.8361583
Western | pizza | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/phd-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PHD",-6.216486111,106.8363722
Western | european | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/gia-restaurant-bar-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> GIA Restaurant & Bar",-6.216333333,106.8188333
Western | steak | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/q-smokehouse-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Q Smokehouse",-6.214666667,106.8303333
Western | steak | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/barapi-meat-and-grill-manggarai?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Barapi Meat and Grill",-6.211742,106.84223
Western | steak | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/angus-house-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Angus House",-6.210346,106.821624
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/salt-n-light-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Salt n Light",-6.2095,106.8268333
Western | pizza | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/popolamama-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Popolamama",-6.2085469,106.8224015
Western | western | cost-3 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/the-cafe-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The  Cafe",-6.208,106.8225
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/pastis-cafe-the-kuningan-suites-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pastis Cafe - The Kuningan Suites",-6.207441,106.827399
Western | american | cost-3 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/seasons-cafe-four-seasons-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Seasons Cafe - Four Seasons",-6.206,106.828
Western | european | cost-3 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/seasons-cafe-four-seasons-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Seasons Cafe - Four Seasons",-6.206,106.828
Western | pizza | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/pizza-hut-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.220083333,106.8148278
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/dabelyuw-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Dabelyuw",-6.219721,106.81445
Western | european | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/giggle-box-cafe-resto-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Giggle Box Cafe & Resto",-6.219427778,106.8144083
Western | western | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/sailendra-jw-marriott-hotel-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sailendra - JW Marriott Hotel",-6.227019,106.827101
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/fiesta-steak-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Fiesta Steak",-6.224166667,106.8268333
Western | western | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/hi-fries-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Hi Fries",-6.224051989,106.826963
Western | steak | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/gandy-steak-house-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Gandy Steak House",-6.218405556,106.8352139
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/liquid-exchange-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Liquid Exchange",-6.218268,106.834931
Western | european | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/delizio-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Delizio",-6.218268,106.834931
Western | western | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/delizio-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Delizio",-6.218268,106.834931
Western | pizza | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/pizza-e-birra-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza E Birra",-6.2155274,106.8300534
Western | european | cost-5 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/ristorante-da-valentino-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Ristorante da Valentino",-6.208111,106.828204
Western | european | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/the-safehouse-2-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> the SAFEHOUSE",-6.228232,106.828004
Western | western | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/the-safehouse-2-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> the SAFEHOUSE",-6.228232,106.828004
Western | western | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/arts-cafe-raffles-jakarta-hotel-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Arts Cafe - Raffles Jakarta Hotel",-6.224433,106.824067
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/blacklisted-karet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Blacklisted",-6.223581,106.822897
Western | western | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/beer-market-pecenongan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Beer Market",-6.160377778,106.8272167
Western | steak | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/gandy-steak-house-hayam-wuruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Gandy Steak House",-6.1569,106.8186333
Western | pizza | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/phd-mangga-besar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PHD",-6.14905,106.8225639
Western | western | cost-2 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/spice-restaurant-mercure-jakarta-kota-hayam-wuruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Spice Restaurant - Mercure Jakarta Kota",-6.148833333,106.8173333
Western | european | cost-3 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/the-square-hotel-novotel-gajah-mada-gajah-mada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Square - Hotel Novotel Gajah Mada",-6.145594444,106.8184583
Western | western | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/lolliwaffle-tambora?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Lolliwaffle",-6.153141667,106.7958833
Western | pizza | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/gian-pizza-tambora?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Gian Pizza",-6.151727778,106.7969806
Western | steak | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/meat-me-cafe-penjaringan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Meat Me Cafe",-6.136009498,106.8037446
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/fiesta-steak-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Fiesta Steak",-6.227716667,106.7978667
Western | european | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/portico-terrace-bistro-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Portico Terrace Bistro",-6.226736111,106.7978583
Western | western | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/portico-terrace-bistro-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Portico Terrace Bistro",-6.226736111,106.7978583
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/applebees-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Applebee's",-6.226166667,106.7993333
Western | steak | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/applebees-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Applebee's",-6.226166667,106.7993333
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/fiesta-steak-1-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Fiesta Steak",-6.225752778,106.7992333
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/aw-kitchen-by-akira-watanabe-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> AW Kitchen by Akira Watanabe",-6.225680556,106.7994389
Western | steak | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/outback-steakhouse-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Outback Steakhouse",-6.227333333,106.8016667
Western | pizza | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/pizzaexpress-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PizzaExpress",-6.227058333,106.7982472
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/black-cat-jazz-blues-club-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Black Cat Jazz & Blues Club",-6.225066667,106.8011333
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/vin-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> VIN+ Wine & Beyond",-6.225013889,106.8011556
Western | western | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/pj-s-coffee-and-boutique-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PJ's Coffee and Boutique",-6.224666667,106.8043333
